col0,ID,RA,dec,Av,DM0,Fe_H,logt,CampaignLength_u,CampaignLength_g,CampaignLength_r,CampaignLength_i,CampaignLength_z,CampaignLength_y,Coaddm5_u,Coaddm5_g,Coaddm5_r,Coaddm5_i,Coaddm5_z,Coaddm5_y,CrowdingM5_u,CrowdingM5_g,CrowdingM5_r,CrowdingM5_i,CrowdingM5_z,CrowdingM5_y,InterNightGaps_u,InterNightGaps_g,InterNightGaps_r,InterNightGaps_i,InterNightGaps_z,InterNightGaps_y,IntraNightGaps_u,IntraNightGaps_g,IntraNightGaps_r,IntraNightGaps_i,IntraNightGaps_z,IntraNightGaps_y,Uniformity_u,Uniformity_g,Uniformity_r,Uniformity_i,Uniformity_z,Uniformity_y,Parallax_u,Parallax_g,Parallax_r,Parallax_i,Parallax_z,Parallax_y,ProperMotion_u,ProperMotion_g,ProperMotion_r,ProperMotion_i,ProperMotion_z,ProperMotion_y,NinGaia,Mtot,Nexpected_u,Nexpected_g,Nexpected_r,Nexpected_i,Nexpected_z,Nexpected_y
653,Ruprecht_1,99.135,-14.193,0.4526,10.45,99.999,8.79,8.0,10.0,10.0,10.0,10.0,9.0,25.262985224076843,26.741311077876176,26.383282439440997,25.83356822121313,25.06484528607754,23.95440219425293,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,187.98031168008674,22.907732294261223,21.879942402512825,22.951371447499696,22.894188754573406,50.320702473916754,1.241172488371376,0.021569484437350184,0.021519647212699056,0.022603914665523916,0.01091606865520589,0.5125557171413675,0.3110627014080376,0.19127491360024018,0.220532141202784,0.21925692610078185,0.17082109637865986,0.1617486270202579,4.480132668245547,2.2642510014402064,2.0965792504447247,2.031136888757541,2.8149653479444443,5.935045822805527,0.9100842039749311,0.4884776910729743,0.465562104147839,0.4902771307674065,0.6976670135006418,1.4486917505852592,4059,24914.7353046469,3358.755466419449,4798.578019674993,6853.54538760227,10995.37098464677,14690.475377678951,16976.402341880304
654,Collinder_104,99.1125,4.773,2.5823,11.8,99.999,8.5,,10.0,10.0,10.0,10.0,,,26.42072937225414,26.21996016587325,25.692140468845377,24.923058459122483,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,26.377724495949224,22.952442370944482,16.935420470188546,23.835356499963382,,,0.032378034316934645,0.10035533766495064,0.04292135336436331,0.042809071484953165,,,0.15763890150764376,0.11451136219990007,0.08653472943466685,0.0891048190575663,,,3.162097885210011,2.60851870632374,2.817375229662606,4.058110657452469,,,0.6132020161312287,0.5138351436849788,0.5278091417170048,0.75856716600043,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Basel_7,99.075,8.33,1.2896,11.1,99.999,8.105,,10.0,10.0,10.0,10.0,,,26.434769186991783,26.281156558919648,25.767795316976997,24.73968240908866,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,25.97009068144689,22.4169731210568,15.913454430090496,25.91034014918114,,,0.06480838323477656,0.0751435857382603,0.02148006873903796,0.05383327044546604,,,0.1271383205621725,0.08342312658315099,0.09096490522618471,0.10222170505956403,,,3.27647283522795,2.3957831048631864,2.6326033274976717,4.921823361888683,,,0.5661392858198814,0.45192348151777706,0.4794156217137224,0.8461139287974624,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,Trumpler_5,99.11999999999999,9.47,1.9375,12.4,-0.3,9.5,,10.0,10.0,10.0,10.0,,,26.364328964741645,26.216850049536177,25.676078930396447,24.708635832046518,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,18.400489618717984,19.96262525265047,16.936365795438178,24.981197188331862,,,0.02149606350576505,0.010797200084198266,0.010788141342345625,0.01610258489381522,,,0.10496708235388114,0.09410786590855962,0.1098116490477421,0.090805797220834,,,3.578378415773042,2.613879200896767,2.758450251838275,4.856859389760764,,,0.5692676139343567,0.4653888469362815,0.5240608205983984,0.8816608280854595,,991,69322.02915582416,0.0,19937.126500461676,29384.776294803993,41817.6129018719,50909.12770362908,0.0
657,vdBergh_1,99.255,3.07,2.2599,11.1,99.999,8.315,,10.0,10.0,10.0,10.0,,,26.476790801948034,26.197230581574658,25.739486435289432,24.873064271027477,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,25.92904750251182,22.97481846015944,16.98045749738958,24.764945054528653,,,0.01074509642785415,0.043111565813887864,0.021527314733248204,0.010762023157440126,,,0.07177441097850211,0.06835606870468859,0.10183990663487859,0.1254025744515631,,,3.01385793938187,2.5785724133699266,2.6909331603069084,4.333781848408748,,,0.5688986572139533,0.49447323784379515,0.5169983676602085,0.7585142993315164,,49,502.3371492161746,0.0,134.00345792490677,178.06344928265742,264.31976117456674,347.88354594667743,0.0
658,FSR_1151,99.2925,-10.085,3.0349,12.6,99.999,8.89,10.0,10.0,10.0,10.0,10.0,10.0,25.55795287212066,26.62981102182107,26.256655357805375,25.74924497151043,25.031796356130865,23.918565256818553,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,186.5257618336036,21.931417609594064,19.00250879964733,18.392778423854907,18.980810400134942,28.831151553116797,0.03992541512707248,0.03907597795478068,0.011024904786609113,0.010927766299573705,0.043234755779849365,0.5362312245124485,0.305793761146106,0.16898242511261666,0.13084256060884533,0.10268199987942703,0.11602526870521178,0.27555102890906974,3.7127778163276717,2.465468043533971,2.4460305086063228,2.362779313860527,3.268667159230012,6.683747771636124,0.8095221547988484,0.5308556876990668,0.5501295345473034,0.5529202738254374,0.6869845345722112,1.6173435307892212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,Collinder_106,99.3075,6.07,0.9672000000000001,11.095,99.999,6.415,,10.0,10.0,10.0,10.0,,,26.42535686791112,26.246391641761818,25.746426173108272,24.890328610819243,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,23.43469110690785,21.505756065063906,18.404598966288177,24.86787346392157,,,0.021494578861165792,0.02692611314705573,0.02151839097496122,0.021541122172493488,,,0.11680539341612853,0.11201637769445066,0.10034474988403187,0.11440752471195055,,,3.288012704354496,2.398411898061845,2.804731125048655,4.509643039640318,,,0.5984941290116003,0.4632848358560108,0.49727058714784417,0.7559308194066268,,85,578.3009659813471,0.0,280.09197665954173,420.66190566449166,828.9019065797041,823.7955090500885,0.0
660,Berkeley_24,99.45,-0.867,1.8073,13.9,99.999,9.21,8.0,10.0,10.0,10.0,10.0,9.0,25.17539074794781,26.57165438029759,26.158289659225723,25.58015737377909,24.888520169955434,23.834071059702964,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,31.48565893056366,24.020538220836897,26.38204819136081,25.037620666749717,22.922661888464063,30.42583969325642,0.04073976067593321,0.13588421730673872,0.4178440321411472,0.010749401757493615,0.010757652344182134,0.5220550809754059,0.21835692966941578,0.08613147900596295,0.07765333460059523,0.06819836062835773,0.0997365358598566,0.12658208449918215,5.067366177998805,2.7731718181830245,2.781936971885153,2.8739934970375063,3.9889302667462023,7.675681419892862,1.0608340897540884,0.5533978003226421,0.5396629451401349,0.5958664584599339,0.7831075480366525,1.3805496994100375,112,14509.852643377748,1951.528023513216,3729.8896616393044,5166.974487144725,7672.68529308542,9790.707346247707,8117.4340413839145
661,FSR_1092,99.42450000000001,-2.819,1.7422000000000002,11.6,99.999,8.8,9.0,10.0,10.0,10.0,10.0,9.0,25.4490228923823,26.70821781763745,26.272685326013256,25.598677865817038,24.88811653611968,23.9529590477799,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,29.976612496961025,18.979346915511996,26.428355213342,20.943872087445925,26.88388521224988,30.430095389943745,0.04025813355110586,0.033052182756364346,0.03250317578203976,0.021497891284525394,0.02147774276090786,0.22922250075498596,0.31871094223242924,0.08451277274690762,0.16405848472600673,0.12167819885194456,0.11347614505804099,0.19630474984745805,4.2695270370227485,2.5240501442257637,2.6497789565466787,2.8861583582318215,4.065164694764508,6.930782121161475,0.7832294567543365,0.4752422707990507,0.47196628325358636,0.5729905575784779,0.7798534278130643,1.3788426399779181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,NGC_2259,99.63300000000001,10.875,2.1297,12.65,0.07,8.625,1.0,10.0,10.0,10.0,10.0,1.0,23.56041274967582,26.35298870685326,26.13129027516092,25.652546898529813,24.80503335337685,21.54752643866599,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,16.864366931760742,18.921214665126172,15.988870701388805,23.838963199021237,,,0.28474071124219336,0.04895068463520147,0.10775202538934536,0.5799616068543401,,1.0,0.12905625251397815,0.1165455003612712,0.07199690725548424,0.08944124382103313,1.0,55.09668257350193,3.9169481727200024,2.7873617414487324,2.8273064807818886,4.557180639414627,170.96730147585845,,0.5652435577832602,0.4742382825079178,0.5092465784258499,0.7981426685161107,,80,1593.059358984775,235.15131674321307,459.56576387992783,615.9404705578735,887.4137159224689,1132.9360243292026,558.861153725449
663,Collinder_110,99.675,2.035,1.2896,12.0,99.999,9.22,3.0,10.0,10.0,10.0,10.0,5.0,24.249411469706818,26.61386875716541,26.263349824535428,25.585963546380125,24.74470458352139,22.60518275583893,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,387.9689958463532,23.93378951610066,16.40507093465567,19.912728764640633,28.941425170360162,382.9488744818882,,0.021547325479332358,0.021652552240993828,0.021489027596544474,0.010759736993350089,0.5386747337761335,0.6824287457000521,0.15496081774184642,0.08985801718728668,0.11488480694313119,0.1072040365427951,0.5340857809633007,11.211187425494725,2.7914503861258355,2.3999594738997136,2.70051931841771,4.28094089845799,23.304515400799367,7.974945682776492,0.5003142330175502,0.45637848055091296,0.570965037047811,0.9682078889827253,6.063373399754898,739,12144.838855162081,2121.90677404764,2981.6793873308425,4048.7249291453836,6116.140847459623,7902.768091442518,9008.312772427922
664,Collinder_107,99.6255,4.635,1.2896,10.936,99.999,7.165,,10.0,10.0,10.0,10.0,,,26.455578649950766,26.267750959282424,25.685942148696192,24.849511403476136,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,24.407250776501314,17.875435262576502,16.498971779194108,27.409372689744487,,,0.010768893349450082,0.010752308182418346,0.021457728347741067,0.02699874495738186,,,0.09659673856466204,0.11478806401487003,0.09661339098997691,0.11029495826862636,,,2.928388186623154,2.4717798414154086,2.9443300266584242,4.527904171757383,,,0.5216483700909519,0.44270309548467274,0.5182946524139332,0.8382064336234906,,104,790.2983040981094,0.0,207.34266306317997,374.1035082109221,691.5426280180095,996.3132660104045,0.0
665,Collinder_111,99.708,6.915,0.1922,10.4,99.999,7.7,,10.0,10.0,10.0,10.0,,,26.46036997119314,26.26858445486256,25.667377357599847,24.74136878151693,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,18.944152950112766,19.00814138942951,18.934222665222478,25.912135189282708,,,0.010726619744673371,0.010729942470788956,0.010757287207525223,0.499445358524099,,,0.0814612074296352,0.10197665390881092,0.13154823739956745,0.15363476145322444,,,3.2551210258275862,2.4344565647801626,2.8877303247927233,5.01089703849668,,,0.5405085711706132,0.4485034306503098,0.5246586876824434,0.8649618841228286,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,NGC_2262,99.91499999999999,1.14,1.9375,12.2,-0.4,8.995,5.0,10.0,10.0,10.0,10.0,10.0,24.74086924553444,26.59755268542899,26.263213363528095,25.66477048858568,24.863980644061975,23.38853201416562,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,373.50954006275424,22.96420787378156,17.89774822461186,15.478065527440776,22.45727302038358,354.9932392136543,,0.016149550792761147,0.016146105132065713,0.010774725320516154,0.03215851716231555,0.5386747337761335,0.4903727356528883,0.1369618928306053,0.0982812201777652,0.13449277222486167,0.13944563201149018,0.19095352959146894,7.888954614593806,2.7786038174561996,2.410870050033359,2.759632880247941,4.223940006640691,12.427740942951944,2.1907630857321347,0.5016572478267189,0.45156514878629295,0.5551785479687572,0.743810613447606,2.0879185516239267,149,2690.2194597981547,593.0723579119968,919.5708157482053,1297.9232805742176,1760.1836903513345,2091.2420970740955,2262.824294220022
667,FSR_1053,99.993,1.533,0.9672000000000001,10.5,99.999,8.8,5.0,10.0,10.0,10.0,10.0,8.0,24.523920768073715,26.625514392035406,26.30575136158132,25.594481865718812,24.812943568683767,23.287015520364285,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,391.94697705485305,23.93378951610066,17.95310843610423,17.948920493523474,26.89806878806121,380.01501015670146,,0.010784010286442935,0.021536632266361266,0.09697588649578393,0.2067901581467595,0.2794751671899576,0.3570129788464444,0.10699463293834136,0.07662891830683814,0.10591677014962808,0.11422824070714233,0.1962041735493199,8.367917074503534,2.6784710648320744,2.3180423298984323,2.9538133501697343,4.756118232005472,15.74112346693286,2.498547477467209,0.49814547569320916,0.4451769886011346,0.5627343229268411,0.7848848428803713,2.345579462614025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,FSR_0975,99.9975,13.265,1.6771000000000003,13.5,99.999,9.1,6.0,10.0,10.0,10.0,10.0,5.0,24.500332235569317,26.20837846289472,26.101350140862166,25.60253146647987,24.69288155311562,23.33618088193997,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,354.99408042770665,15.4322837518921,16.964411642500636,16.988163910944422,26.94644128535947,31.94133384075758,0.6549341339268722,0.022104111907538027,0.2906695530982688,0.29185166669776663,0.2115035586466547,0.5399208374437876,0.36050304869644073,0.1242959130596595,0.1013476268186445,0.1521680730180933,0.10131286871925563,0.2099607193997014,7.637156361647246,4.893276079254516,2.671325624002334,2.9103711312039047,5.1380065755015245,16.168295912763284,2.1925470821810493,0.6278857996495756,0.4905998076240128,0.5483485840137109,0.8696210768234274,2.461466662607197,7,302.6164651889473,41.72638932299941,79.66995783688022,109.32503991295023,160.47569579090762,206.18893902235004,162.96804499820382
669,vdBergh_83,100.035,-27.290000000000003,1.7112000000000003,11.6,99.999,9.35,10.0,10.0,10.0,10.0,10.0,10.0,25.923117927645404,27.041686921353637,26.95402561033738,26.443130495106853,25.665636233788327,24.868066241320797,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,25.99605904254713,19.806840906079742,5.933867180137895,6.806096698626789,4.937503641751391,6.9714774317035335,0.025961370061850175,0.03748549646115862,0.07558242866070941,0.05003951210528612,0.07577233534539118,0.26807015619124286,0.09633051147893441,0.12089170171722365,0.11552000092760843,0.1183382746043298,0.08765388622905473,0.09995544902410976,1.9279096894113317,1.4491911121240766,0.9391307452270419,1.0011682657054404,1.3755413535797156,2.278043292154465,0.541738595300718,0.3928017002212538,0.2732583868516388,0.28134880531910955,0.3999204758625634,0.6380021007650098,33,738.7157806703599,115.23162455688241,173.97436253305193,243.9091764617394,368.9959196026515,474.3737257152783,540.5478853477291
670,FSR_1285,100.005,-28.77,0.6448,11.2,99.999,8.67,10.0,10.0,10.0,10.0,10.0,10.0,25.866959769282044,27.052142344141764,26.981831698882086,26.410766218838347,25.57288412687079,24.85538914965895,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.528816302961786,18.07408104105707,6.811238841233717,7.091948458488332,5.002683947692276,6.971480913369305,0.030180091154761612,0.03425598854664713,0.09356556320562959,0.022097149427281693,0.042791492014657706,0.18811062164604664,0.09934054335427069,0.08773604728934,0.09431250348097887,0.09947076322069195,0.10153261623840427,0.12805238012185913,2.019210951361255,1.407307002412217,0.9170634655428422,1.0235065436636441,1.4669674781138318,2.284484417371738,0.5690608571996768,0.3801978928131246,0.270073966259298,0.31193364474769764,0.4437047199969873,0.6440652373860085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,FSR_1082,100.0275,-1.745,2.5823,13.3,99.999,8.84,9.0,10.0,10.0,10.0,10.0,10.0,25.336631971514585,26.618227818702202,26.165993131055387,25.627185591614104,24.978699737400177,23.916935727981397,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,35.96113773446996,22.400677065154014,24.891538533498533,20.87842603543686,22.922661888464063,54.879974078685336,0.04968669492518529,0.18468476948328316,0.010773429356049746,0.010753417474916205,0.0108105557737872,0.3265678709722124,0.26434333375499103,0.1077943023895829,0.1631573489434863,0.09386466737165637,0.11382616461161241,0.2289238210232313,4.776306887912251,2.7576564860705597,2.9536495978519106,2.7560479277010383,3.543249723428452,6.81566627406578,0.8948651194508347,0.512627187459336,0.5454481275166209,0.5676668183018947,0.7113793316185097,1.5711646680554663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,FSR_0998,100.092,9.005,2.4521,11.501,99.999,8.95,,10.0,10.0,10.0,10.0,,,26.41036730237921,26.122384898828944,25.622557000802594,24.783902232676837,,,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,,21.94889688205876,20.950930916886136,18.437881029538403,28.435523451793415,,,0.010779577656649053,0.06432902254164219,0.10861112043494359,0.09706283555715345,,,0.12615462543267666,0.13853912600543275,0.14429227621106377,0.14240224868126528,,,3.485454524451861,2.7557780091720434,2.8907433515422674,4.236656015624636,,,0.5639187325479383,0.48110155656553677,0.4953137266647726,0.7735386386077788,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,FSR_1210,100.17750000000001,-17.16,1.4198000000000002,13.0,99.999,9.3,9.0,10.0,10.0,10.0,10.0,8.0,25.372939371893768,26.73771123004681,26.21349567965696,25.849386936287132,25.0767417447004,23.918864480377483,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,32.90557043384979,20.077639705326874,24.831272867093503,28.43346833704709,30.365050937962224,51.89642416532297,0.06434120424091816,0.052409970900043845,0.039811976108467206,0.021659298101440072,0.01136750285513699,0.3840745930792764,0.1392071159327283,0.10003430110016943,0.13878677622462934,0.17689375465352805,0.08997785042668283,0.3180875487486016,3.8243276408161475,2.0584342046991995,2.3225533932327704,1.9918752048217023,2.803999154931441,6.5080117908284,0.9302734930839374,0.4858646500662568,0.5702502863709377,0.4756072539818845,0.6597083826123261,1.4705096098563786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,NGC_2264,100.245,9.88,0.4526,9.111,-0.15,6.75,1.0,10.0,10.0,10.0,10.0,1.0,23.56041274967582,26.317327272426134,26.156517145185923,25.648731535871967,24.692796831909213,21.54752643866599,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,,20.457977685127844,18.94897563242921,18.93759563621279,24.843634566488618,,,0.032259488361887634,0.03227046219399199,0.021450370695674792,0.08582370285876095,,1.0,0.06950197946784895,0.08159610738524198,0.12277834685501089,0.14473113783420466,1.0,55.09668257350193,3.7693168202266807,2.6197755732676273,2.8437303797430653,4.916756731587917,170.96730147585845,,0.5841268663954393,0.4869068081132658,0.5591920535851848,0.9370598122458794,,125,301.05165978926,46.64795468434583,124.653450252341,186.8537336814,346.2696190896068,357.04726851006234,337.27419549510375
